cvegeo_inegi,cve_ent,estado,municipio,lat_centroid,lon_centroid,n_fires
20060,20,oaxaca,mixistla¡n de la reforma,17.1751944444444,-96.099,1
20061,20,oaxaca,monjas,16.35780625,-96.61976597222223,4
20064,20,oaxaca,nejapa de madero,16.75614047619048,-95.70098968174605,14
20066,20,oaxaca,santiago niltepec,16.579511111111113,-94.54308849206349,7
20067,20,oaxaca,oaxaca de jua¡rez,17.068238114754102,-96.70201047358836,61
20068,20,oaxaca,ocotla¡n de morelos,16.777061111111134,-96.69514351851853,3
20070,20,oaxaca,pinotepa de don luis,16.423658333333332,-97.9367037037037,3
20071,20,oaxaca,pluma hidalgo,15.920348608333326,-96.39964028611112,4
20072,20,oaxaca,san josa© del progreso,16.675152777777775,-96.69504166666668,4
20073,20,oaxaca,putla villa de guerrero,17.013117657142853,-97.87215704722223,28
20074,20,oaxaca,santa catarina quioquitani,16.2958763888889,-96.23524583333335,2
20075,20,oaxaca,reforma de pineda,16.389143333333344,-94.43140555555559,5
20076,20,oaxaca,la reforma,16.62020277979798,-97.875067420202,11
20078,20,oaxaca,rojas de cuauhta©moc,16.9838888888889,-96.6341666666667,1
20079,20,oaxaca,salina cruz,16.1909277777778,-95.2728083333333,1
20080,20,oaxaca,san agusta­n amatengo,16.5111777777778,-96.7919472222222,1
20082,20,oaxaca,san agusta­n chayuco,16.5011111111111,-97.7491666666667,1
20083,20,oaxaca,san agusta­n de las juntas,17.000462037037035,-96.69854814814813,3
20084,20,oaxaca,san agusta­n etla,17.205570370370385,-96.73643055555556,6
20085,20,oaxaca,san agusta­n loxicha,16.033237534920634,-96.6385956325397,14
20086,20,oaxaca,san agusta­n tlacotepec,17.1907361111111,-97.49497222222226,2
20088,20,oaxaca,san andra©s cabecera nueva,16.856160758333324,-97.82987464861112,8
20091,20,oaxaca,san andra©s huaya¡pam,17.127963899999976,-96.6631819388889,4
20092,20,oaxaca,san andra©s ixtlahuaca,17.070936099999997,-96.83111806666665,2
20093,20,oaxaca,san andra©s lagunas,17.5573888888889,-97.5111388888889,1
20095,20,oaxaca,san andra©s paxtla¡n,16.21536722222222,-96.49711999999998,5
20097,20,oaxaca,san andra©s solaga,17.2403472222222,-96.2205944444445,1
20100,20,oaxaca,san andra©s yaa¡,17.299847219444437,-96.12245348055555,4
20101,20,oaxaca,san andra©s zabache,16.59781944444445,-96.8586388888889,2
20102,20,oaxaca,san andra©s zautla,17.172629629629615,-96.87342129629629,6
20104,20,oaxaca,san antonino el alto,16.84175,-96.9932222222222,1
20105,20,oaxaca,san antonino monte verde,17.5020333333333,-97.7910333333333,1
20107,20,oaxaca,san antonio de la cal,17.025805952380942,-96.68424722222224,7
20108,20,oaxaca,san antonio huitepec,16.882547222222232,-97.13638518518519,3
20113,20,oaxaca,san baltazar loxicha,16.0612111111111,-96.76673333333335,2
20114,20,oaxaca,san baltazar yatzachi el bajo,17.2120833333333,-96.2099166666667,1
20115,20,oaxaca,san bartolo coyotepec,16.928844444444426,-96.70710277777775,4
20116,20,oaxaca,san bartoloma© ayautla,18.0385277777778,-96.6610833333333,1
20117,20,oaxaca,san bartoloma© loxicha,15.952955981196594,-96.74199337521367,13
20119,20,oaxaca,san bartoloma© yucuaa±e,17.217351851851834,-97.45183981481483,3
20120,20,oaxaca,san bartoloma© zoogocho,17.2480277777778,-96.2585277777778,1
20123,20,oaxaca,san bernardo mixtepec,16.84653335,-96.90847085,2
20125,20,oaxaca,san carlos yautepec,16.378154843174606,-96.00477206793651,35
20126,20,oaxaca,san crista³bal amatla¡n,16.292041670370367,-96.36595556666667,3
20130,20,oaxaca,san dionisio del mar,16.3906361111111,-94.6199,1
20131,20,oaxaca,san dionisio ocotepec,16.81342388000001,-96.32575945111111,5
20132,20,oaxaca,san dionisio ocotla¡n,16.7636666666667,-96.6952777777778,1
20133,20,oaxaca,san esteban atatlahuca,17.063825,-97.7073166666667,1
20134,20,oaxaca,san felipe jalapa de da­az,18.07509166666666,-96.5698111111111,2
20135,20,oaxaca,san felipe tejala¡pam,17.11149722222225,-96.8738152777778,2
20136,20,oaxaca,san felipe usila,17.8731257,-96.47306458055554,4
20137,20,oaxaca,san francisco cahuacua¡,16.896236108333333,-97.30843403055555,4
20138,20,oaxaca,san francisco cajonos,17.163286111111102,-96.2992074074074,3
20139,20,oaxaca,san francisco chapulapa,17.9435583,-96.7446222,1
20142,20,oaxaca,san francisco huehuetla¡n,18.2025264111111,-96.93802081666665,2
20143,20,oaxaca,san francisco ixhuata¡n,16.27235555555555,-94.4646888888889,2
20145,20,oaxaca,san francisco lachigola³,17.0218935185185,-96.58734537037037,3
20149,20,oaxaca,san francisco sola,16.53745069444443,-96.92056354166667,16
20150,20,oaxaca,san francisco telixtlahuaca,17.330055282222215,-96.94272694111112,10
20152,20,oaxaca,san francisco tlapancingo,17.4472777777778,-98.2138055555556,1
20153,20,oaxaca,san gabriel mixtepec,16.06777611111111,-97.0695727777778,5
20154,20,oaxaca,san ildefonso amatla¡n,16.287045833333334,-96.46107500000001,6
20155,20,oaxaca,san ildefonso sola,16.6021638888889,-96.9391833333333,1
20156,20,oaxaca,san ildefonso villa alta,17.360430577777798,-96.1307083388889,2
20157,20,oaxaca,san jacinto amilpas,17.1095083333333,-96.7507777777778,1
20159,20,oaxaca,san jera³nimo coatla¡n,16.2441851851852,-96.95909166666667,6
20160,20,oaxaca,san jera³nimo silacayoapilla,17.82344074074072,-97.88246759259262,3
20161,20,oaxaca,san jera³nimo sosola,17.3428749952381,-97.04993135238097,7
20166,20,oaxaca,san josa© chiltepec,17.935482407407434,-96.13944814814818,3
20167,20,oaxaca,san josa© del pea±asco,16.2693513777778,-96.48187986666667,4
20171,20,oaxaca,san josa© tenango,18.1287090111111,-96.70821734722222,4
20172,20,oaxaca,san juan achiutla,17.3349166666667,-97.4842222222222,1
20173,20,oaxaca,san juan atepec,17.466075,-96.5186625,2
20175,20,oaxaca,san juan bautista atatlahuca,17.588693253968252,-96.75948769841268,7
20177,20,oaxaca,san juan bautista cuicatla¡n,17.6418537037037,-96.98319166666664,3
20178,20,oaxaca,san juan bautista guelache,17.22773101944446,-96.76062592685186,12
20179,20,oaxaca,san juan bautista jayacatla¡n,17.4427777777778,-96.7527777777778,1
20182,20,oaxaca,san juan bautista tlacoatzintepec,17.87162222222222,-96.57827222222222,1
20184,20,oaxaca,san juan bautista tuxtepec,17.97602499999999,-96.09633888888891,2
20185,20,oaxaca,san juan cacahuatepec,16.64399722222225,-98.17491388888891,2
20187,20,oaxaca,san juan coatza³spam,18.037496288888885,-96.7417425851852,6
20188,20,oaxaca,san juan colorado,16.5085194444444,-97.9261972222222,1
20189,20,oaxaca,san juan comaltepec,17.3632708333333,-95.9607722222222,2
20190,20,oaxaca,san juan cotzoca³n,17.364283587878788,-95.48358080707071,11
20191,20,oaxaca,san juan chicomezaºchil,17.30506388888889,-96.51323333333333,1
20192,20,oaxaca,san juan chilateca,16.7493611111111,-96.6747222222222,1
20193,20,oaxaca,san juan del estado,17.3176833,-96.723775,1
20196,20,oaxaca,san juan evangelista analco,17.3916388888889,-96.5233861111111,1
20197,20,oaxaca,san juan guelava­a,16.9536083333333,-96.5446611111111,1
20198,20,oaxaca,san juan guichicovi,17.063188888888902,-95.03517221666668,4
20199,20,oaxaca,san juan ihualtepec,17.764356481481467,-98.30071572962963,3
20200,20,oaxaca,san juan juquila mixes,16.916799077777778,-95.90137731481484,12
20202,20,oaxaca,san juan lachao,16.21834611777778,-97.14146889111112,5
20203,20,oaxaca,san juan lachigalla,16.601,-96.5774444444444,1
20205,20,oaxaca,san juan lalana,17.476913425925932,-95.68028796296296,6
20206,20,oaxaca,san juan de los cua©s,18.065337037037068,-96.99102222222223,3
20207,20,oaxaca,san juan mazatla¡n,17.080247563888882,-95.4534743013889,8
20208,20,oaxaca,san juan mixtepec - dto. 08,17.368557539682545,-97.83835330687832,21
20210,20,oaxaca,san juan auma­,17.395580555555547,-97.80398472222225,2
20211,20,oaxaca,san juan ozolotepec,16.09766944285715,-96.22335356666667,7
20213,20,oaxaca,san juan quiahije,16.31989444444444,-97.34499404761905,7
20214,20,oaxaca,san juan quiotepec,17.58513795740741,-96.56546805,6
20217,20,oaxaca,san juan tamazola,17.11750611555555,-97.20175804888889,10
20218,20,oaxaca,san juan teita,17.08118333111112,-97.41212832444444,5
20219,20,oaxaca,san juan teitipac,16.8959388888889,-96.59332498333335,2
20220,20,oaxaca,san juan tepeuxila,17.7202778,-96.7902778,1
20222,20,oaxaca,san juan yaea©,17.453311111111148,-96.2578013888889,2
20226,20,oaxaca,san lorenzo albarradas,16.876604166666652,-96.30208333333337,2
20227,20,oaxaca,san lorenzo cacaotepec,17.12166296296297,-96.82745,3
20229,20,oaxaca,san lorenzo texmelaºcan,16.5798722222222,-97.1520027777778,1
20231,20,oaxaca,san lucas camotla¡n,16.98138890555555,-95.6909722111111,2
20232,20,oaxaca,san lucas ojitla¡n,18.019495560000003,-96.37320334,5
20233,20,oaxaca,san lucas quiavina­,16.8533472,-96.4580028,1
20236,20,oaxaca,san marcial ozolotepec,16.0156944444444,-96.4013305555556,1
20238,20,oaxaca,san marta­n de los cansecos,16.6641666666667,-96.6928611111111,1
20239,20,oaxaca,san marta­n huamelaºlpam,17.40664445,-97.57734585,2
20240,20,oaxaca,san marta­n itunyoso,17.205715125925924,-97.8782709888889,9
20241,20,oaxaca,san marta­n lachila¡,16.5985277777778,-96.8377777777778,1
20242,20,oaxaca,san marta­n peras,17.346991677777766,-98.2374851925926,3
20243,20,oaxaca,san marta­n tilcajete,16.893195502645497,-96.68562195767196,21
20244,20,oaxaca,san marta­n toxpalan,18.0965555555556,-97.0037222222222,1
20246,20,oaxaca,san mateo cajonos,17.1763888888889,-96.2038888888889,1
20247,20,oaxaca,capula¡lpam de ma©ndez,17.3078305388889,-96.4203527722222,2
20251,20,oaxaca,san mateo neja¡pam,17.675275000000003,-98.41378333333334,1
20252,20,oaxaca,san mateo pea±asco,17.141152777777798,-97.51930416666664,2
20253,20,oaxaca,san mateo pia±as,15.968493518518533,-96.34767407407406,3
20254,20,oaxaca,san mateo ra­o hondo,16.13650493333332,-96.49886111358025,9
20255,20,oaxaca,san mateo sindihui,16.9655152722222,-97.34342085555555,2
20257,20,oaxaca,san melchor betaza,17.2525722222222,-96.1203388888889,1
20259,20,oaxaca,san miguel ahuehuetitla¡n,17.705027777777776,-98.30539722222225,4
20260,20,oaxaca,san miguel aloa¡pam,17.426000000000002,-96.6565,2
20262,20,oaxaca,san miguel amatla¡n,17.1191666666667,-96.4608333333333,1
20263,20,oaxaca,san miguel coatla¡n,16.227024999999983,-96.67790277777777,2
20265,20,oaxaca,san miguel chimalapa,16.659100905925925,-94.43253767563786,135
20266,20,oaxaca,san miguel del puerto,16.034467966319454,-96.07135451388889,32
20268,20,oaxaca,san miguel ejutla,16.6098055555556,-96.7439444444445,1
20269,20,oaxaca,san miguel el grande,17.046845138888887,-97.61885486111112,4
20271,20,oaxaca,san miguel mixtepec,16.768598155555566,-96.93734076296296,3
20272,20,oaxaca,san miguel panixtlahuaca,16.22911626984127,-97.3908626984127,7
20273,20,oaxaca,san miguel peras,16.916725233333334,-97.00422037222222,12
20275,20,oaxaca,san miguel quetzaltepec,16.983891661111112,-95.78350694074076,6
20276,20,oaxaca,san miguel santa flor,17.9179583333333,-96.8130944444444,1
20277,20,oaxaca,villa sola de vega,16.453753992129627,-97.0141326375,48
20278,20,oaxaca,san miguel soyaltepec,18.27806527777775,-96.45766388888885,2
20279,20,oaxaca,san miguel suchixtepec,16.0100555555556,-96.4468333333333,1
20280,20,oaxaca,villa talea de castro,17.3986625,-96.22898194444446,2
20282,20,oaxaca,san miguel tenango,16.2356111111111,-95.5882763888889,2
20283,20,oaxaca,san miguel tequixtepec,17.8180277777778,-97.38785,1
20284,20,oaxaca,san miguel tilquia¡pam,16.792881944444453,-96.56527777777777,4
20285,20,oaxaca,san miguel tlacamama,16.434037500000002,-98.0795763888889,2
20286,20,oaxaca,san miguel tlacotepec,17.4731361111111,-98.0010944444444,1
20291,20,oaxaca,san pablo coatla¡n,16.191724768518508,-96.78558796296295,12
20292,20,oaxaca,san pablo cuatro venados,16.9804861111111,-96.8897666666667,1
20293,20,oaxaca,san pablo etla,17.156364285714286,-96.7305404761905,7
20294,20,oaxaca,san pablo huitzo,17.268872219753078,-96.92261944938274,9
20295,20,oaxaca,san pablo huixtepec,16.781643255555558,-96.82021230000001,7
20296,20,oaxaca,san pablo macuiltianguis,17.51205416666665,-96.4658027777778,2
20297,20,oaxaca,san pablo tijaltepec,16.9911917,-97.518275,1
20298,20,oaxaca,san pablo villa de mitla,16.985166671604922,-96.31890031111112,9
20299,20,oaxaca,san pablo yaganiza,17.1334611111111,-96.1931194444445,1
20300,20,oaxaca,san pedro amuzgos,16.669106662222212,-98.0803044511111,5
20301,20,oaxaca,san pedro apa³stol,16.7051666666667,-96.77125,1
20306,20,oaxaca,san pedro el alto,16.116065079365068,-96.5650630952381,7
20307,20,oaxaca,san pedro huamelula,15.9959611111111,-95.7164138888889,1
20310,20,oaxaca,san pedro ixtlahuaca,17.0398055555556,-96.7731944444444,1
20314,20,oaxaca,san pedro juchatengo,16.32172222222225,-97.13202777777781,2
20315,20,oaxaca,san pedro ma¡rtir,16.7316111111111,-96.6957777777778,1
20316,20,oaxaca,san pedro ma¡rtir quiechapa,16.413354166666664,-96.21741944444443,2
20318,20,oaxaca,san pedro mixtepec - dto. 22,15.99987138111111,-96.9137527777778,10
20319,20,oaxaca,san pedro mixtepec - dto. 26,16.216723611111124,-96.2444326388889,4
20323,20,oaxaca,san pedro ocotepec,16.966925,-95.8056805555556,1
20324,20,oaxaca,san pedro pochutla,15.825246229100523,-96.39875562195768,42
20325,20,oaxaca,san pedro quiatoni,16.77719444444445,-96.05755555555555,2
20326,20,oaxaca,san pedro sochia¡pam,17.8249694444444,-96.6372888888889,1
20327,20,oaxaca,san pedro tapanatepec,16.344606486008225,-94.15702109053498,27
20329,20,oaxaca,san pedro teozacoalco,16.983345370370333,-97.28855462962963,3
20330,20,oaxaca,san pedro teutila,17.9984199074074,-96.63509907777778,6
20334,20,oaxaca,villa de tututepec,16.079995987654318,-97.62416250123457,18
20336,20,oaxaca,san pedro ya³lox,17.6345444444444,-96.6063611111111,1
20337,20,oaxaca,san pedro y san pablo ayutla,17.021582325757578,-96.11580177171717,22
20339,20,oaxaca,san pedro y san pablo teposcolula,17.529333338888875,-97.54441390000002,4
20344,20,oaxaca,san sebastia¡n coatla¡n,16.126861111111126,-96.86900555555553,2
20347,20,oaxaca,san sebastia¡n ra­o hondo,16.21102777777775,-96.46820416666671,2
20348,20,oaxaca,san sebastia¡n tecomaxtlahuaca,17.34710555679014,-98.07943764814814,9
20350,20,oaxaca,san sebastia¡n tutla,17.0449638888889,-96.67659444444445,2
20351,20,oaxaca,san sima³n almolongas,16.371044444444433,-96.77369629629628,3
20352,20,oaxaca,san sima³n zahuatla¡n,17.8243083333333,-97.9733527777778,1
20355,20,oaxaca,santa ana cuauhta©moc,18.005235413888876,-96.80334514166668,4
20357,20,oaxaca,santa ana tavela,16.639379629629598,-95.89038333333333,3
20358,20,oaxaca,santa ana tlapacoyan,16.750861111111135,-96.88993518518517,3
20360,20,oaxaca,santa ana zegache,16.863419444444453,-96.7306791666667,2
20361,20,oaxaca,santa catalina quiera­,16.323001587301572,-96.23999960317462,7
20362,20,oaxaca,santa catarina cuixtla,16.289523148148167,-96.65258333333334,3
20363,20,oaxaca,santa catarina ixtepeji,17.205854999999996,-96.58706444222223,15
20364,20,oaxaca,santa catarina juquila,16.24931621292517,-97.26863696099774,49
20365,20,oaxaca,santa catarina lachatao,17.187473148148133,-96.49461203703703,3
20366,20,oaxaca,santa catarina loxicha,16.07251388888889,-96.73232777777778,1
20369,20,oaxaca,santa catarina quiana©,16.885191666666667,-96.7241884259259,6
20371,20,oaxaca,santa catarina ticua¡,17.0851666666667,-97.5183666666667,1
20372,20,oaxaca,santa catarina yosonotaº,17.00282778444444,-97.69189945333332,5
20373,20,oaxaca,santa catarina zapoquila,17.9854583,-97.5577833,1
20374,20,oaxaca,santa cruz acatepec,18.1569444,-96.8725,1
20375,20,oaxaca,santa cruz amilpas,17.1653611111111,-96.6058055555555,1
20377,20,oaxaca,santa cruz itundujia,16.69920624761905,-97.70322976507937,28
20378,20,oaxaca,santa cruz mixtepec,16.79308101851853,-96.86819027777779,6
20379,20,oaxaca,santa cruz nundaco,17.1843639,-97.7358722,1
20383,20,oaxaca,santa cruz tayata,17.3669444444444,-97.5558333333333,1
20384,20,oaxaca,santa cruz xitla,16.297866666666692,-96.68775277777777,2
20385,20,oaxaca,santa cruz xoxocotla¡n,17.039383332921812,-96.6820181069959,27
20386,20,oaxaca,santa cruz zenzontepec,16.64428611666667,-97.49575370740745,6
20387,20,oaxaca,santa gertrudis,17.134487037037033,-96.87012685185186,3
20388,20,oaxaca,santa ina©s del monte,16.9330389,-96.85733425555554,3
20392,20,oaxaca,santa luca­a monteverde,16.96134361111112,-97.7236738888889,10
20394,20,oaxaca,santa mara­a alotepec,17.058108333333337,-95.80941888888889,5
20396,20,oaxaca,santa mara­a la asuncia³n,18.0986111,-96.81888889999999,2
20397,20,oaxaca,heroica ciudad de tlaxiaco,17.240825261006293,-97.68190623752622,53
20398,20,oaxaca,ayoquezco de aldama,16.702066666666667,-96.88649814814816,3
20399,20,oaxaca,santa mara­a atzompa,17.074127222222213,-96.77704240740741,15
20401,20,oaxaca,santa mara­a colotepec,15.860171759259266,-96.92523888888888,6
20402,20,oaxaca,santa mara­a cortijo,16.445166666666665,-98.34376944444443,2
20405,20,oaxaca,villa de chilapa de da­az,17.5285472222222,-97.591325,1
20406,20,oaxaca,santa mara­a chilchotla,18.449877788888884,-96.76870416666668,6
20407,20,oaxaca,santa mara­a chimalapa,16.862506004126985,-94.45022793640211,105
20409,20,oaxaca,santa mara­a del tule,17.06020444444446,-96.67619888888889,5
20410,20,oaxaca,santa mara­a ecatepec,16.205092831481483,-95.90111181203703,12
20412,20,oaxaca,santa mara­a guienagati,16.743932633333348,-95.39226736111112,4
20413,20,oaxaca,santa mara­a huatulco,15.84140606094277,-96.27741287946128,33
20414,20,oaxaca,santa mara­a huazolotitla¡n,16.2435277777778,-97.9681666666667,1
20415,20,oaxaca,santa mara­a ipalapa,16.597457407407415,-97.94864814814814,3
20416,20,oaxaca,santa mara­a ixcatla¡n,17.877658333333336,-97.15634027777776,2
20417,20,oaxaca,santa mara­a jacatepec,17.84206777555554,-96.19872278,5
20418,20,oaxaca,santa mara­a jalapa del marqua©s,16.3753944444444,-95.4330444444444,1
20419,20,oaxaca,santa mara­a jaltianguis,17.3444722222222,-96.5455277777778,1
20420,20,oaxaca,santa mara­a lachixa­o,16.7426555555556,-97.0260361111111,1
20426,20,oaxaca,santa mara­a pea±oles,17.05800357142858,-96.99952936507938,7
20427,20,oaxaca,santa mara­a petapa,16.85641805555555,-95.12786597222222,4
20428,20,oaxaca,santa mara­a quiegolani,16.30629056,-96.06475999333334,5
20430,20,oaxaca,santa mara­a tataltepec,17.135676587301585,-97.39033293650793,7
20431,20,oaxaca,santa mara­a tecomavaca,18.02683611111111,-96.98325833333334,1
20433,20,oaxaca,santa mara­a temaxcaltepec,16.168954166666644,-97.1797314814815,6
20435,20,oaxaca,santa mara­a tepantlali,16.9287805555556,-95.9627472222222,1
20437,20,oaxaca,santa mara­a tlahuitoltepec,16.953834725000014,-96.07230624722223,8
20438,20,oaxaca,santa mara­a tlalixtac,17.8811111,-96.7616667,1
20439,20,oaxaca,santa mara­a tonameca,15.767268137254906,-96.6472001653595,17
20442,20,oaxaca,santa mara­a yalina,17.239297222222223,-96.27187777777777,1
20443,20,oaxaca,santa mara­a yavesa­a,17.1680555555556,-96.4197222222222,1
20446,20,oaxaca,santa mara­a yucuhiti,16.996895833333348,-97.79395835,2
20447,20,oaxaca,santa mara­a zacatepec,16.750734259259257,-97.91801006944445,24
20448,20,oaxaca,santa mara­a zaniza,16.657361111111104,-97.39807685185185,3
20450,20,oaxaca,santiago amoltepec,16.64055903055557,-97.50079236666667,4
20452,20,oaxaca,santiago apa³stol,16.7827888888889,-96.7017416666667,1
20453,20,oaxaca,santiago astata,15.977662217777791,-95.59005555888889,10
20454,20,oaxaca,santiago atitla¡n,17.079698133333327,-95.88868611111114,3
20457,20,oaxaca,santiago camotla¡n,17.45525,-96.2344041666667,2
20458,20,oaxaca,santiago comaltepec,17.56203193333335,-96.53815278888891,2
20460,20,oaxaca,santiago choa¡pam,17.33582084444445,-95.8825014111111,2
20461,20,oaxaca,santiago del ra­o,17.4593611111111,-98.1129444444444,1
20462,20,oaxaca,santiago huajolotitla¡n,17.822408355555552,-97.70846942222222,2
20465,20,oaxaca,santiago ixcuintepec,16.91814860555558,-95.60398263888888,4
20466,20,oaxaca,santiago ixtayutla,16.52980267051283,-97.68309626068375,26
20467,20,oaxaca,santiago jamiltepec,16.25860444444444,-96.79980166666668,5
20468,20,oaxaca,santiago jocotepec,17.69917152777779,-95.97172499999999,4
20469,20,oaxaca,santiago juxtlahuaca,17.194681424183,-97.99602892222222,51
20470,20,oaxaca,santiago lachiguiri,16.766191661904774,-95.54520993174604,7
20471,20,oaxaca,santiago lalopa,17.4144444444444,-96.2280555555556,1
20473,20,oaxaca,santiago laxopa,17.1851055722222,-96.32825000555556,2
20475,20,oaxaca,santiago matatla¡n,16.850845,-96.35721166666666,5
20476,20,oaxaca,santiago miltepec,17.080726851851832,-95.60608148148147,3
20477,20,oaxaca,santiago minas,16.42817708333333,-97.24997291666665,4
20478,20,oaxaca,santiago nacaltepec,17.4467638888889,-96.906175,1
20482,20,oaxaca,santiago pinotepa nacional,16.36130913174603,-98.06905039523811,7
20483,20,oaxaca,santiago suchilquitongo,17.235261109523794,-96.90080436031747,7
20484,20,oaxaca,santiago tamazola,17.668055555555576,-98.2527777777778,2
20485,20,oaxaca,santiago tapextla,16.2835,-98.457,1
20486,20,oaxaca,villa tejaºpam de la unia³n,17.66945,-97.4324777777778,1
20487,20,oaxaca,santiago tenango,17.27783555111112,-96.99244278666667,5
20491,20,oaxaca,santiago textitla¡n,16.6769833333333,-97.2729972222222,1
20492,20,oaxaca,santiago tilantongo,17.173451490598296,-97.33171730256412,13
20494,20,oaxaca,santiago tlazoyaltepec,17.04362777777775,-96.97062916666665,2
20495,20,oaxaca,santiago xanica,15.85630416666665,-96.2186027777778,4
20496,20,oaxaca,santiago xiacua­,17.27357638333335,-96.38716666111111,2
20497,20,oaxaca,santiago yaitepec,16.2023712888889,-97.2475888925926,3
20498,20,oaxaca,santiago yaveo,17.299201411111113,-95.75038470555556,2
20499,20,oaxaca,santiago yoloma©catl,17.475483800000003,-97.57313565,6
20500,20,oaxaca,santiago yosondaºa,16.823522927777773,-97.53203958611113,4
20502,20,oaxaca,santiago zacatepec,17.17747569444443,-95.86883819444444,4
20504,20,oaxaca,nuevo zoquia¡pam,17.23324444444445,-96.647925,4
20505,20,oaxaca,santo domingo ingenio,16.6160888888889,-94.7000305555556,1
20506,20,oaxaca,santo domingo albarradas,17.0670416666667,-96.2006861111111,1
20509,20,oaxaca,santo domingo de morelos,15.8329,-96.61926527777774,2
20511,20,oaxaca,santo domingo nuxaa¡,17.171551844444433,-97.02333703703704,3
20512,20,oaxaca,santo domingo ozolotepec,16.180019444444433,-96.30983222222223,5
20513,20,oaxaca,santo domingo petapa,16.848289680952373,-95.21691666031745,7
20515,20,oaxaca,santo domingo tehuantepec,16.5114305511111,-95.42705610666668,5
20516,20,oaxaca,santo domingo teojomulco,16.6167013888889,-97.23746249999999,2
20517,20,oaxaca,santo domingo tepuxtepec,16.851070000000004,-95.68824445333335,5
20519,20,oaxaca,santo domingo tomaltepec,17.070595833333336,-96.61574861111112,2
20520,20,oaxaca,santo domingo tonala¡,17.6995833333333,-97.97445833333336,2
20522,20,oaxaca,santo domingo xagaca­a,17.137523627777767,-96.28183125833334,4
20523,20,oaxaca,santo domingo yanhuitla¡n,17.485972222222202,-97.38723472222225,2
20525,20,oaxaca,santo domingo zanatepec,16.47623021018519,-94.40510879814815,24
20526,20,oaxaca,santos reyes nopala,16.08725333111112,-97.14068889555556,5
20527,20,oaxaca,santos reyes pa¡palo,17.8124888888889,-96.882225,1
20528,20,oaxaca,santos reyes tepejillo,17.42017222222223,-97.93403796296298,3
20530,20,oaxaca,santo toma¡s jalieza,16.85341150793652,-96.63061031746031,7
20531,20,oaxaca,santo toma¡s mazaltepec,17.11830694444445,-96.9353861111111,2
20533,20,oaxaca,santo toma¡s tamazulapan,16.249446484444434,-96.5710240762963,15
20534,20,oaxaca,san vicente coatla¡n,16.374072222222225,-96.85795039682542,7
20535,20,oaxaca,san vicente lachixa­o,16.6100361,-97.0755889,1
20537,20,oaxaca,silacayoa¡pam,17.455852777777785,-98.17699814814817,3
20538,20,oaxaca,sitio de xitlapehua,16.357008333333297,-96.53347361111115,2
